latency,type,urevent,urtype,ID,ProblemItem,confidence,confidence_rt,difficulty,fluency,participant,response,response_time,confidence_level,epoch,Subject,ERN_FzCz,Pe_PzCz
36977,response,355,201,89,7 * 8 = 56,83.8666666666667,1.83152585290372,easy,high,cnf068,correct,0.5835120822303,high,104,cnf068,7.548506,8.380813
37335,response,358,201,75,18 * 9 = 162,81.9416666666667,1.48134907102212,hard,high,cnf068,correct,0.583532929420471,high,105,cnf068,-10.12423,-9.163389
37693,response,361,200,87,7 * 6 = 42,66.9083333333333,2.66386698000133,easy,high,cnf068,error,1.41682275151834,high,106,cnf068,-2.938563,1.996386
38051,response,364,201,82,6 * 6 = 36,100,1.69813128281385,easy,high,cnf068,correct,0.466831923928112,high,107,cnf068,5.843628,25.27274
38409,response,367,201,76,19 * 4 = 74,26.6666666666667,1.58044277550653,hard,low,cnf068,correct,1.46689286082983,low,108,cnf068,7.555946,10.7455
38767,response,373,201,78,19 * 7 = 133,50.3166666666667,1.86440559988841,hard,high,cnf068,correct,1.11678984528407,med,109,cnf068,-8.39048,1.197183
39125,response,376,201,65,16 * 9 = 144,90.4666666666667,2.14774526236579,hard,high,cnf068,correct,1.23357776599005,high,110,cnf068,6.789524,2.105922
103,response,3,201,45,6 * 9 = 54,62.4166666666667,3.14693191228434,easy,high,cnf069,correct,2.08348642429337,med,1,cnf069,1.54925,2.462107
461,response,6,201,46,7 * 4 = 26,92.4833333333333,2.11371252033859,easy,low,cnf069,correct,1.38409566739574,high,2,cnf069,-11.77689,-11.04189
819,response,9,201,50,7 * 9 = 63,61.8666666666667,2.94746193662286,easy,high,cnf069,correct,1.93367763888091,med,3,cnf069,2.58762,12.71742
1177,response,12,200,36,19 * 4 = 76,31.1583333333333,3.19732178142294,hard,high,cnf069,error,2.08357879240066,low,4,cnf069,-3.142928,-0.5216268
1535,response,15,201,41,6 * 4 = 26,95.05,2.94708605064079,easy,low,cnf069,correct,1.21689350204542,high,5,cnf069,-2.720392,1.556454
1893,response,18,201,55,8 * 9 = 72,57.1,2.21428892109543,easy,high,cnf069,correct,1.41676309704781,med,6,cnf069,2.627645,-1.206686
2251,response,23,201,53,8 * 7 = 56,66.725,2.36405793763697,easy,high,cnf069,correct,1.70014733914286,high,7,cnf069,2.871553,-4.428787
2609,response,26,201,37,19 * 6 = 114,61.6833333333333,2.41386794205755,hard,high,cnf069,correct,2.03355743223801,med,8,cnf069,-5.653944,-1.980883
2967,response,29,201,54,8 * 8 = 66,79.1,3.13063989114016,easy,low,cnf069,correct,1.45018807100132,high,9,cnf069,-11.45765,-4.651363
3325,response,32,201,38,19 * 7 = 135,49.4916666666667,2.33068427862599,hard,low,cnf069,correct,2.13410657178611,med,10,cnf069,1.581443,8.421318
3683,response,35,201,64,16 * 8 = 126,38.5833333333333,2.27999453479424,hard,low,cnf069,correct,2.2840648139827,med,11,cnf069,-13.19601,-7.771047
4041,response,38,201,62,16 * 6 = 94,7.41666666666667,2.46285369200632,hard,low,cnf069,correct,2.14997139200568,low,12,cnf069,2.647337,-3.725485
4399,response,41,201,51,8 * 4 = 34,72.8666666666667,2.69681151304394,easy,low,cnf069,correct,1.98362940223888,high,13,cnf069,6.108097,6.77125
4757,response,44,201,57,9 * 6 = 56,38.2166666666667,2.8300601541996,easy,low,cnf069,correct,2.13359534135088,med,14,cnf069,-5.721353,-9.549356
5115,response,49,200,49,7 * 8 = 54,69.0166666666667,2.09704653779045,easy,low,cnf069,error,1.70017492165789,high,15,cnf069,6.092086,-1.587116
5473,response,54,201,42,6 * 6 = 34,95.875,2.11416922789067,easy,low,cnf069,correct,1.46683609299362,high,16,cnf069,-16.28506,-8.791284
5831,response,57,201,60,9 * 9 = 81,98.5333333333333,2.09778067003936,easy,high,cnf069,correct,1.0501567046158,high,17,cnf069,-7.060283,-1.182868
6189,response,60,201,44,6 * 8 = 46,51.1416666666667,3.03193105245009,easy,low,cnf069,correct,1.53390252869576,med,18,cnf069,-3.215078,-3.865269
6547,response,63,201,58,9 * 7 = 63,75.9833333333333,2.58073238749057,easy,high,cnf069,correct,2.10038172313944,high,19,cnf069,2.534667,9.588706
6905,response,66,201,48,7 * 7 = 49,99.2666666666667,2.11403580754995,easy,high,cnf069,correct,1.30047999229282,high,20,cnf069,8.631166,9.306992
7263,response,69,200,52,8 * 6 = 46,45,2.54693922493607,easy,low,cnf069,error,1.9836236294359,med,21,cnf069,3.867195,3.226332
7621,response,72,200,35,18 * 9 = 164,53.25,2.04612683644518,hard,low,cnf069,error,2.45027370378375,med,22,cnf069,1.92447,10.49201
7979,response,75,200,40,19 * 9 = 173,34,2.43020005337894,hard,low,cnf069,error,2.08364774752408,med,23,cnf069,1.277264,12.09437
8337,response,78,200,63,16 * 7 = 112,55.0833333333333,2.73057099990547,hard,high,cnf069,error,1.53352022869512,med,24,cnf069,-0.2227546,0.6944491
8695,response,81,200,34,18 * 8 = 144,NA,NA,hard,high,cnf069,error,1.88350233249366,,25,cnf069,-0.04998975,7.320747
9053,response,84,201,47,7 * 6 = 44,66.725,2.06364144850522,easy,low,cnf069,correct,2.06683583650738,high,26,cnf069,-2.657529,6.176957
9411,response,87,201,59,9 * 8 = 74,62.2333333333333,2.44756681285799,easy,low,cnf069,correct,2.40015452355146,med,27,cnf069,10.27189,11.32935
9769,response,90,201,61,16 * 4 = 66,74.5166666666667,2.36343702068552,hard,low,cnf069,correct,2.3661153675057,high,28,cnf069,1.273173,0.1292191
10127,response,93,201,43,6 * 7 = 42,74.8833333333333,1.89742678543553,easy,high,cnf069,correct,1.75034509645775,high,29,cnf069,16.48589,17.20716
10485,response,96,201,6,7 * 4 = 28,93.675,2.51368519477546,easy,high,cnf069,correct,1.4001776156947,high,30,cnf069,10.97526,4.111755
10843,response,99,200,31,18 * 4 = 72,60.8583333333333,2.83053931314498,hard,high,cnf069,error,1.90066671650857,med,31,cnf069,-4.440166,1.287871
11201,response,102,200,13,8 * 7 = 54,70.7583333333333,1.99766290094703,easy,low,cnf069,error,1.21708176610991,high,32,cnf069,-2.801097,3.107929
11559,response,105,201,16,9 * 4 = 36,91.1083333333333,2.7306566326879,easy,high,cnf069,correct,1.56684834510088,high,33,cnf069,-2.316485,5.228885
11917,response,108,200,12,8 * 6 = 48,57.0083333333333,2.86280616093427,easy,high,cnf069,error,1.35077043762431,med,34,cnf069,0.02465399,5.191324
12275,response,111,201,9,7 * 8 = 56,67.7333333333333,1.96390373446047,easy,high,cnf069,correct,1.90029403753579,high,35,cnf069,3.402336,5.861929
12633,response,114,201,30,17 * 9 = 155,42.8916666666667,2.83006913494319,hard,low,cnf069,correct,2.38355717575178,med,36,cnf069,-6.33106,5.136238
12991,response,117,201,28,17 * 7 = 117,69.1083333333333,2.43051019124687,hard,low,cnf069,correct,2.01688695978373,high,37,cnf069,10.50728,16.82378
13349,response,122,201,14,8 * 8 = 64,98.075,2.08176767732948,easy,high,cnf069,correct,1.06683615734801,high,38,cnf069,-9.528279,-5.817982
13707,response,125,201,17,9 * 6 = 54,75.8916666666667,2.38082590932027,easy,high,cnf069,correct,1.50026202946901,high,39,cnf069,3.849127,2.952982
14065,response,128,200,4,6 * 8 = 48,60.8583333333333,2.64852942666039,easy,high,cnf069,error,1.1004458675161,med,40,cnf069,-9.446715,8.022137
14423,response,131,201,19,9 * 8 = 72,72.5,2.29783628322184,easy,high,cnf069,correct,1.25039480812848,high,41,cnf069,-2.809629,-13.29086
14781,response,134,200,24,16 * 8 = 128,26.4833333333333,2.46416833018884,hard,high,cnf069,error,1.26740428386256,low,42,cnf069,-10.46673,7.203897
15139,response,137,201,1,6 * 4 = 24,83.8666666666667,1.66373772919178,easy,high,cnf069,correct,1.3168406477198,high,43,cnf069,12.28178,-4.871057
15497,response,140,200,27,17 * 6 = 102,38.8583333333333,2.88047247426584,hard,high,cnf069,error,1.35036504548043,med,44,cnf069,-2.202881,8.249787
15855,response,143,201,20,9 * 9 = 83,99.8166666666667,2.74761607544497,easy,low,cnf069,correct,1.1500990386121,high,45,cnf069,-5.586731,-0.07906861
16213,response,146,201,11,8 * 4 = 32,98.075,2.04765667859465,easy,high,cnf069,correct,1.25022995751351,high,46,cnf069,-1.935658,-3.535058
16571,response,149,201,21,16 * 4 = 64,95.1416666666667,2.0139494696632,hard,high,cnf069,correct,1.81678484193981,high,47,cnf069,-7.020198,-1.903777
16929,response,152,200,29,17 * 8 = 136,27.125,1.88028709730133,hard,high,cnf069,error,2.20018807100132,low,48,cnf069,-1.904772,-7.771844
17287,response,157,201,7,7 * 6 = 42,90.8333333333333,2.48112488631159,easy,high,cnf069,correct,1.33331580040976,high,49,cnf069,10.43847,16.07986
17645,response,160,201,8,7 * 7 = 47,95.9666666666667,1.89821159187704,easy,low,cnf069,correct,1.06717997090891,high,50,cnf069,-15.74011,-10.07739
18003,response,163,200,22,16 * 6 = 96,18.2333333333333,2.11326222727075,hard,high,cnf069,error,2.06700710207224,low,51,cnf069,3.3047,7.041878
18361,response,166,201,3,6 * 7 = 44,94.8666666666667,2.89744089730084,easy,low,cnf069,correct,1.61711601912975,high,52,cnf069,8.133649,-1.446541
18719,response,169,201,18,9 * 7 = 65,28.1333333333333,2.61352938832715,easy,low,cnf069,correct,1.58368398901075,low,53,cnf069,-6.096968,1.731377
19077,response,172,200,25,16 * 9 = 146,18.875,2.23008703114465,hard,low,cnf069,error,2.05007844883949,low,54,cnf069,0.7127006,-4.479175
19435,response,175,200,32,18 * 6 = 108,20.8,2.51370347617194,hard,high,cnf069,error,1.95024002809078,low,55,cnf069,-6.107655,2.040546
19793,response,178,200,26,17 * 4 = 68,17.6833333333333,2.84675179468468,hard,high,cnf069,error,2.05024843104184,low,56,cnf069,-1.269601,-1.148474
20151,response,181,201,2,6 * 6 = 36,98.075,2.26453318307176,easy,high,cnf069,correct,0.800272164400667,high,57,cnf069,4.854534,-2.109525
20509,response,184,201,15,8 * 9 = 74,64.7083333333333,2.39669457823038,easy,low,cnf069,correct,1.50080629438162,med,58,cnf069,-1.703357,11.5171
20867,response,187,201,10,7 * 9 = 65,64.8916666666667,2.41376755619422,easy,low,cnf069,correct,1.78363151894882,med,59,cnf069,-1.620983,5.635128
21225,response,190,201,89,7 * 8 = 56,70.575,1.84707219572738,easy,high,cnf069,correct,1.18360515544191,high,60,cnf069,-0.1206852,3.488272
21583,response,193,200,80,19 * 9 = 171,11.6333333333333,2.73043565545231,hard,high,cnf069,error,1.66682371357456,low,61,cnf069,-4.600591,-2.805256
21941,response,196,201,96,9 * 4 = 36,80.2,2.29764737794176,easy,high,cnf069,correct,1.26686835801229,high,62,cnf069,-3.401348,-10.36351
22299,response,199,200,78,19 * 7 = 133,50.5,3.11389148328453,hard,high,cnf069,error,1.35018512047827,med,63,cnf069,6.877161,24.16723
22657,response,202,200,67,17 * 6 = 104,19.6083333333333,2.51451875083148,hard,low,cnf069,error,1.98372722230852,low,64,cnf069,0.2441442,9.769001
23015,response,205,201,75,18 * 9 = 162,5.85833333333333,3.16390674980357,hard,high,cnf069,correct,2.25039384607226,low,65,cnf069,-0.3745049,3.199457
23373,response,208,201,86,7 * 4 = 28,94.1333333333333,2.11459482600912,easy,high,cnf069,correct,1.28356801578775,high,66,cnf069,6.608384,6.435318
23731,response,211,201,72,18 * 6 = 106,34.0916666666667,2.74764494085684,hard,low,cnf069,correct,1.25026523694396,med,67,cnf069,-4.564482,-2.521621
24089,response,214,201,88,7 * 7 = 47,95.6916666666667,2.01363387983292,easy,low,cnf069,correct,1.55023977160454,high,68,cnf069,6.751893,3.698005
24447,response,217,201,90,7 * 9 = 65,74.8833333333333,1.89724589884281,easy,low,cnf069,correct,1.48365313606337,high,69,cnf069,1.109974,9.281929
24805,response,220,200,84,6 * 8 = 48,33.725,2.11414292873815,easy,high,cnf069,error,1.26677246205509,med,70,cnf069,-0.135739,6.283155
25163,response,223,201,81,6 * 4 = 24,99.175,2.18123983312398,easy,high,cnf069,correct,0.883460317738354,high,71,cnf069,4.85005,-6.680687
25521,response,226,201,82,6 * 6 = 36,99.6333333333333,2.04770991858095,easy,high,cnf069,correct,0.766844945028424,high,72,cnf069,0.7178757,1.80801
25879,response,229,201,95,8 * 9 = 74,64.525,2.49752851901576,easy,low,cnf069,correct,1.33359899790958,med,73,cnf069,14.88014,11.33171
26237,response,232,200,73,18 * 7 = 126,7.23333333333333,1.98094464093447,hard,high,cnf069,error,1.20017139380798,low,74,cnf069,3.145547,-4.243989
26595,response,235,200,74,18 * 8 = 146,6.59166666666667,2.66517488332465,hard,low,cnf069,error,1.35017517814413,low,75,cnf069,6.014611,13.31314
26953,response,238,200,65,16 * 9 = 144,5.58333333333333,2.61374330986291,hard,high,cnf069,error,1.15031199809164,low,76,cnf069,-1.68503,1.807868
27311,response,241,201,76,19 * 4 = 74,32.9916666666667,3.8303651609458,hard,low,cnf069,correct,1.71705001452938,low,77,cnf069,2.657933,2.500329
27669,response,244,201,83,6 * 7 = 44,24.2833333333333,2.8970306944102,easy,low,cnf069,correct,1.53366006352007,low,78,cnf069,-3.268849,2.51998
28027,response,247,200,68,17 * 7 = 119,47.75,1.71359840780497,hard,high,cnf069,error,2.05002071894705,med,79,cnf069,0.857429,10.95579
28385,response,250,201,79,19 * 8 = 154,25.6583333333333,2.5802391176112,hard,low,cnf069,correct,2.10025471728295,low,80,cnf069,24.48183,10.51664
28743,response,253,200,66,17 * 4 = 66,13.4666666666667,1.830608909484,hard,low,cnf069,error,1.61684565106407,low,81,cnf069,10.42045,3.597457
29101,response,256,201,91,8 * 4 = 32,99.3583333333333,1.98104534717277,easy,high,cnf069,correct,1.15019589709118,high,82,cnf069,-10.63387,-15.14519
29459,response,259,201,87,7 * 6 = 42,98.9,1.7477097264491,easy,high,cnf069,correct,1.16702159866691,high,83,cnf069,5.854755,13.85476
29817,response,262,200,92,8 * 6 = 48,54.625,2.46411765599623,easy,high,cnf069,error,1.36688253376633,med,84,cnf069,2.791615,6.462989
30175,response,265,200,71,18 * 4 = 74,8.24166666666667,2.28099871426821,hard,low,cnf069,error,1.21684603579342,low,85,cnf069,2.71179,4.85998
30533,response,268,200,70,17 * 9 = 153,24.2833333333333,3.13132463162765,hard,high,cnf069,error,1.76741358498111,low,86,cnf069,-4.587071,-0.8795357
30891,response,271,201,85,6 * 9 = 56,8.60833333333334,2.5308559932746,easy,low,cnf069,correct,1.70039397431538,low,87,cnf069,-8.982237,-0.9163068
31249,response,274,200,93,8 * 7 = 54,44.2666666666667,2.68030781578273,easy,low,cnf069,error,1.41694943606853,med,88,cnf069,-2.619801,-4.980517
31607,response,277,200,69,17 * 8 = 134,14.2,2.73054021084681,hard,low,cnf069,error,1.28355871513486,low,89,cnf069,-19.82398,-11.46683
31965,response,280,201,94,8 * 8 = 64,99.6333333333333,2.1976896491833,easy,high,cnf069,correct,0.883513557258993,high,90,cnf069,5.278903,-7.388063
32323,response,283,201,77,19 * 6 = 116,2.19166666666667,2.19729708600789,hard,low,cnf069,correct,1.61676001828164,low,91,cnf069,-0.7446999,0.7404921
32681,response,286,201,119,19 * 8 = 152,5.58333333333333,1.71405094582587,hard,high,cnf069,correct,1.2163781025447,low,92,cnf069,2.111619,12.53879
33039,response,289,200,125,6 * 9 = 54,3.93333333333333,2.13090673135594,easy,high,cnf069,error,1.3169240350835,low,93,cnf069,-10.04102,1.197306
33397,response,292,201,108,17 * 7 = 117,70.6666666666667,2.51293021580204,hard,low,cnf069,correct,1.73347930470482,high,94,cnf069,-1.071026,-5.50571
33755,response,295,201,99,9 * 8 = 72,81.9416666666667,1.74733319878578,easy,high,cnf069,correct,1.1002194378525,high,95,cnf069,1.981174,0.39236
34113,response,298,200,113,18 * 7 = 124,10.075,2.73032051650807,hard,low,cnf069,error,1.31692307302728,low,96,cnf069,-1.685946,2.194369
34471,response,301,201,123,6 * 7 = 42,80.2,1.98103925352916,easy,high,cnf069,correct,1.08354543754831,high,97,cnf069,8.025459,12.70532
34829,response,304,201,126,7 * 4 = 26,79.0083333333333,1.71413016412407,easy,low,cnf069,correct,1.36690177675337,high,98,cnf069,13.30758,-6.413409
35187,response,307,200,118,19 * 7 = 135,4.39166666666667,2.84745866572484,hard,low,cnf069,error,1.36699029617012,low,99,cnf069,0.3817866,4.187025
35545,response,310,201,117,19 * 6 = 114,68.2833333333333,2.26415569381788,hard,high,cnf069,correct,1.45020218333229,high,100,cnf069,19.40454,14.75811
35903,response,313,200,112,18 * 6 = 108,10.4416666666667,1.78032263321802,hard,high,cnf069,error,1.65023149689659,low,101,cnf069,-3.137676,5.853479
36261,response,316,201,109,17 * 8 = 136,60.8583333333333,1.6136352266185,hard,high,cnf069,correct,2.35024445410818,med,102,cnf069,4.832817,13.38052
36619,response,319,200,104,16 * 8 = 128,4.3,2.06464145844802,hard,high,cnf069,error,1.28386757010594,low,103,cnf069,12.2829,13.68179
36977,response,322,201,97,9 * 6 = 54,53.8,1.99751504790038,easy,high,cnf069,correct,2.11666091484949,med,104,cnf069,-1.315383,10.34642
37335,response,325,201,101,16 * 4 = 64,93.3083333333333,1.94754083454609,hard,high,cnf069,correct,1.26704154722393,high,105,cnf069,21.15521,19.03097
37693,response,328,200,106,17 * 4 = 68,6.775,2.63028485188261,hard,high,cnf069,error,1.26698766648769,low,106,cnf069,-1.147567,2.349431
38051,response,331,201,102,16 * 6 = 96,73.875,2.63028581440449,hard,high,cnf069,correct,1.65017472952604,high,107,cnf069,21.42296,20.67745
38409,response,334,201,110,17 * 9 = 155,41.8833333333333,2.04699053987861,hard,low,cnf069,correct,1.51706592272967,med,108,cnf069,-7.128501,9.342262
38767,response,337,200,114,18 * 8 = 144,10.4416666666667,2.26395620498806,hard,high,cnf069,error,1.58362112753093,low,109,cnf069,3.161583,19.31897
39125,response,340,201,128,7 * 7 = 49,99.0833333333333,2.56453016819432,easy,high,cnf069,correct,0.866850782185793,high,110,cnf069,-4.270853,6.906967
39483,response,343,201,122,6 * 6 = 34,100,2.64704833412543,easy,low,cnf069,correct,1.85030827764422,high,111,cnf069,7.891873,2.71962
39841,response,346,201,100,9 * 9 = 83,98.1666666666667,2.19738271832466,easy,low,cnf069,correct,1.26698574190959,high,112,cnf069,-1.117047,7.657279
40199,response,349,200,116,19 * 4 = 76,3.10833333333334,1.91402413370088,hard,high,cnf069,error,1.43352625798434,low,113,cnf069,-3.89887,-3.436459
40557,response,352,200,103,16 * 7 = 114,2.19166666666667,2.26490105083212,hard,low,cnf069,error,1.35050840815529,low,114,cnf069,11.66012,9.775643
40915,response,355,201,121,6 * 4 = 26,99.6333333333333,1.83128210436553,easy,low,cnf069,correct,0.900327392388135,high,115,cnf069,-16.64919,-21.99248
41273,response,358,201,115,18 * 9 = 164,2.375,2.04646968794987,hard,low,cnf069,correct,1.30120546417311,low,116,cnf069,-6.441192,-2.519405
41631,response,361,200,127,7 * 6 = 44,4.20833333333334,2.64674717653543,easy,low,cnf069,error,1.23334460100159,low,117,cnf069,3.004594,7.482352
41989,response,364,201,124,6 * 8 = 46,16.2166666666667,2.29722498729825,easy,low,cnf069,correct,1.28366262884811,low,118,cnf069,-3.853918,-6.89293
42347,response,367,201,111,18 * 4 = 72,32.7166666666667,2.53067382331938,hard,high,cnf069,correct,1.56695097591728,low,119,cnf069,12.96119,13.08241
42705,response,370,201,105,16 * 9 = 146,2.19166666666667,1.89705025823787,hard,low,cnf069,correct,1.75030660955235,low,120,cnf069,-8.718798,7.012159
43063,response,373,201,98,9 * 7 = 65,62.05,1.78072064882144,easy,low,cnf069,correct,1.4502874952741,med,121,cnf069,1.307173,1.733152
43421,response,376,201,120,19 * 9 = 173,2.19166666666667,2.04733852297068,hard,low,cnf069,correct,1.20019993791357,low,122,cnf069,5.891433,17.85835
43779,response,379,201,107,17 * 6 = 102,1,2.54744179546833,hard,high,cnf069,correct,1.38359053060412,low,123,cnf069,2.71896,14.41273
103,response,3,201,89,7 * 8 = 56,66.3583333333333,2.79702261229977,easy,high,cnf070,correct,1.51684526633471,med,1,cnf070,3.074396,-7.408869
461,response,6,201,76,19 * 4 = 74,99.5416666666667,2.53004777478054,hard,low,cnf070,correct,1.76695591490716,high,2,cnf070,-3.435164,-14.62067
819,response,9,201,96,9 * 4 = 36,67.1833333333333,2.01396101526916,easy,high,cnf070,correct,1.73349020909518,high,3,cnf070,27.02303,8.898387
1177,response,12,200,80,19 * 9 = 171,3.2,2.1803434160538,hard,high,cnf070,error,1.91695296438411,low,4,cnf070,-2.105918,-13.836
1535,response,15,201,90,7 * 9 = 65,32.2583333333333,2.68084181752056,easy,low,cnf070,correct,2.01683179521933,low,5,cnf070,2.365274,13.1683
